link,heading,desc,job_levels,languages,assessment_length,test_type,remote_testing,dataset_id
https://www.shl.com/products/product-catalog/view/opq-maximising-your-learning-report/,OPQ Maximising your Learning Report,This OPQ (Occupational Personality Questionnaire) report is designed to help people get the most from their development.  It summarises the preferred approach to learning across four dimensions.,"Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Director,","Danish, Dutch, Portuguese, Swedish, English International,",Test Type:P,Test Type:P,Remote Testing:,0efaa36d-d4e4-421f-9d13-142b313c37e9
https://www.shl.com/products/product-catalog/view/opq-team-impact-group-development-report/,OPQ Team Impact Group Development Report,"These reports are based on the SHL Team Impact Model, which is focused on actual team processes.  They are supported by clear and easy to understand graphics which do not require OPQ training.“IMPORTANT! Please note that for a sample report contact Managed Services"".","Executive, Director, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Danish, English International, Finnish, Dutch, Norwegian, Swedish, English (USA),",Test Type:P,Test Type:P,Remote Testing:,c8abcc42-213a-4d2c-b41b-acdc0c51e3a1
https://www.shl.com/products/product-catalog/view/opq-user-report/,OPQ User Report,"This OPQ (Occupational Personality Questionnaire) report includes a Profile Chart and narrative text, focusing on an individuals likely way of behaving at work.  It can be used as an interpretation aid when giving feedback, writing reports, or interpreting OPQ information.","Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Flemish, French (Belgium), Spanish, Danish, Dutch, Finnish, French, German, Italian, Norwegian, Portuguese, English International, English (USA), Portuguese (Brazil), French (Canada), Latin American Spanish,",Test Type:PS,Test Type:PS,Remote Testing:,ed3136d0-df27-4e71-8525-cc115b15480e
https://www.shl.com/products/product-catalog/view/opq-ucf-development-action-planner-report/,OPQ UCF Development Action Planner Report 1.0,"This OPQ (Occupational Personality Questionnaire) report provides clear and relevant information about an individual's strengths and areas for development, for use in staff development and on-boarding situations.Please note this report is currently being updated on Talent Central as part of a reporting refresh project, and there may be visual differences when comparing Talent Central reports to ones generated on other assessment platforms. Differences are regarding the layout and display of the reports only and do not affect the underlying scoring. When viewing sample reports, please ensure you select the appropriate language and platform example.Where a sample report has no platform indicated, it is available on both the Talent Central and SODA platforms.","Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English International, English (USA), Dutch, French, German, Norwegian, Swedish, Japanese, Portuguese, Chinese Simplified, Italian, Danish, Finnish, Latin American Spanish, Portuguese (Brazil),",Test Type:P,Test Type:P,Remote Testing:,d99d5261-6eba-4d55-8f74-32c425290f78
https://www.shl.com/products/product-catalog/view/opq-universal-competency-report/,OPQ Universal Competency Report 1.0,"This OPQ (Occupational Personality Questionnaire) report is based on the Universal Competency framework.  It graphically outlines how an individual's typical way of behaving is likely to impact on competencies.  It provides a graphical scale for each competency and summarises aspects of personality which contribute (positively or negatively) to each competency.Please note this report is currently being updated on Talent Central as part of a reporting refresh project, and there may be visual differences when comparing Talent Central reports to ones generated on other assessment platforms. Differences are regarding the layout and display of the reports only and do not affect the underlying scoring. When viewing sample reports, please ensure you select the appropriate language and platform example.Where a sample report has no platform indicated, it is available on both the Talent Central and SODA platforms.","Graduate, Director, Executive, Front Line Manager, General Population, Supervisor, Manager, Mid-Professional, Professional Individual Contributor,","Czech, Romanian, Slovak, Serbian, Portuguese (Brazil), Spanish, Chinese Traditional, Danish, Dutch, Finnish, French (Canada), French, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Latin American Spanish, Norwegian, Polish, Portuguese, Russian, Chinese Simplified, Swedish, Thai, Turkish, English International, English (USA),",Test Type:P,Test Type:P,Remote Testing:,b27dca59-589d-4442-b5af-0ee857bad6ae
https://www.shl.com/products/product-catalog/view/opq-team-types-and-leadership-styles-profile/,OPQ Team Types & Leadership Styles Profile,This OPQ (Occupational Personality Questionnaire) report is based on Belbin's team types and Bass's leadership and reporting styles.  Belbins team types: individual preferred role when working in ateam.  Bass's leadership and reporting styles: individuals preferred leadership styles and likely style of behaviour as a direct report.,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Flemish, French (Belgium), Portuguese (Brazil), Danish, French (Canada), French, German, Italian, Latin American Spanish, Norwegian, Portuguese, Swedish, Turkish, English International, English (USA),",Test Type:P,Test Type:P,Remote Testing:,f707a2bd-91d0-44be-aa44-3702db7013a2
https://www.shl.com/products/product-catalog/view/opq-mq-sales-report/,OPQ MQ Sales Report,"This OPQ (Occupational Personality Questionnaire) report provides a graphical and narrative summary of an individual's natural style that is critical to sales success. It can also, optionally, use input from the SHL Motivation Questionnaire (MQ) to add information about the sales motivators and drives of an individual. 
Note: updated versions of Turkish, Hungarian and Indonesian Sales Report were launched on 01 July 2013.Please note this report is currently being updated on Talent Central as part of a reporting refresh project, and there may be visual differences when comparing Talent Central reports to ones generated on other assessment platforms. Differences are regarding the layout and display of the reports only and do not affect the underlying scoring. When viewing sample reports, please ensure you select the appropriate language and platform example.Where a sample report has no platform indicated, it is available on both the Talent Central and SODA platforms.","Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Portuguese (Brazil), Spanish, Danish, Dutch, Finnish, French (Canada), French, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Latin American Spanish, Norwegian, Polish, Russian, Chinese Simplified, Swedish, Thai, Turkish, English International, English (USA), Chinese Traditional, Portuguese, Romanian,",Test Type:P,Test Type:P,Remote Testing:,bdfaa9dc-c0d0-4bcb-a09b-6243acb8a963
https://www.shl.com/products/product-catalog/view/oracle-dba-advanced-level-new/,Oracle DBA (Advanced Level) (New),"Multi-choice test that measures the knowledge of Oracle DB architecture, backup and recovery, MySQL administration and advanced topics such as network configuration and data warehouse management.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 12,Test Type:K,Remote Testing:,c8311dbf-01b8-4d97-9b64-a9bc6ea5ab2e
https://www.shl.com/products/product-catalog/view/opq-premium-plus-report/,OPQ Premium Plus Report,"This OPQ (Occupational Personality Questionnaire) report contains a selection of reports including OPQ profile, user report, manager plus report, candidate plus report, universal competency report, team impact selection report.","Supervisor, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Director, Executive,","English International,",Test Type:P,Test Type:P,Remote Testing:,50e9684f-e14a-4863-b7c7-5a8fd921b0a0
https://www.shl.com/products/product-catalog/view/opq-profile-report/,OPQ Profile Report,"This is a graphical profile charts presenting results across the 32 OPQ scales. It is designed to be interpreted by OPQ trained users only.Please note this report is currently being updated on Talent Central as part of a reporting refresh project, and there may be visual differences when comparing Talent Central reports to ones generated on other assessment platforms. Differences are regarding the layout and display of the reports only and do not affect the underlying scoring. When viewing sample reports, please ensure you select the appropriate language and platform example.Where a sample report has no platform indicated, it is available on both the Talent Central and SODA platforms.","Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Arabic, Romanian, Slovak, Serbian, Chinese Simplified, Chinese Traditional, Danish, Flemish, Dutch, English International, Finnish, French (Belgium), French (Canada), French, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Norwegian, Polish, Portuguese (Brazil), Portuguese, Russian, Latin American Spanish, Spanish, Swedish, Thai, Turkish, English (USA), Czech, Estonian, Latvian, Lithuanian,",Test Type:P,Test Type:P,Remote Testing:,12b32909-d623-49c3-bfbd-25f40134ae7a
https://www.shl.com/products/product-catalog/view/opq-profile-report/,OPQ Profile Report,"This is a graphical profile charts presenting results across the 32 OPQ scales. It is designed to be interpreted by OPQ trained users only.Please note this report is currently being updated on Talent Central as part of a reporting refresh project, and there may be visual differences when comparing Talent Central reports to ones generated on other assessment platforms. Differences are regarding the layout and display of the reports only and do not affect the underlying scoring. When viewing sample reports, please ensure you select the appropriate language and platform example.Where a sample report has no platform indicated, it is available on both the Talent Central and SODA platforms.","Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Arabic, Romanian, Slovak, Serbian, Chinese Simplified, Chinese Traditional, Danish, Flemish, Dutch, English International, Finnish, French (Belgium), French (Canada), French, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Norwegian, Polish, Portuguese (Brazil), Portuguese, Russian, Latin American Spanish, Spanish, Swedish, Thai, Turkish, English (USA), Czech, Estonian, Latvian, Lithuanian,",Test Type:P,Test Type:P,Remote Testing:,e987a8e2-50aa-4db4-80ff-c1679b0e5d07
https://www.shl.com/products/product-catalog/view/oracle-dba-entry-level-new/,Oracle DBA (Entry Level) (New),"Multi-choice test that measures the knowledge of Oracle database architecture, data management, backup and recovery, and MySQL administration.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 12,Test Type:K,Remote Testing:,15f8d1dc-623d-4db7-b40a-a94c97d1bd27
https://www.shl.com/products/product-catalog/view/opq-premium-plus-report/,OPQ Premium Plus Report,"This OPQ (Occupational Personality Questionnaire) report contains a selection of reports including OPQ profile, user report, manager plus report, candidate plus report, universal competency report, team impact selection report.","Supervisor, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Director, Executive,","English International,",Test Type:P,Test Type:P,Remote Testing:,be134116-a83c-47f9-b3ca-996b7acfa3e7
https://www.shl.com/products/product-catalog/view/opq-team-impact-group-development-report/,OPQ Team Impact Group Development Report,"These reports are based on the SHL Team Impact Model, which is focused on actual team processes.  They are supported by clear and easy to understand graphics which do not require OPQ training.“IMPORTANT! Please note that for a sample report contact Managed Services"".","Executive, Director, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Danish, English International, Finnish, Dutch, Norwegian, Swedish, English (USA),",Test Type:P,Test Type:P,Remote Testing:,d5464f89-8b8a-4a2d-b4b8-0b84c0a74c4e
https://www.shl.com/products/product-catalog/view/opq-ucf-development-action-planner-report/,OPQ UCF Development Action Planner Report 1.0,"This OPQ (Occupational Personality Questionnaire) report provides clear and relevant information about an individual's strengths and areas for development, for use in staff development and on-boarding situations.Please note this report is currently being updated on Talent Central as part of a reporting refresh project, and there may be visual differences when comparing Talent Central reports to ones generated on other assessment platforms. Differences are regarding the layout and display of the reports only and do not affect the underlying scoring. When viewing sample reports, please ensure you select the appropriate language and platform example.Where a sample report has no platform indicated, it is available on both the Talent Central and SODA platforms.","Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English International, English (USA), Dutch, French, German, Norwegian, Swedish, Japanese, Portuguese, Chinese Simplified, Italian, Danish, Finnish, Latin American Spanish, Portuguese (Brazil),",Test Type:P,Test Type:P,Remote Testing:,6d00c23e-421e-4554-a3db-3e09a6370741
https://www.shl.com/products/product-catalog/view/opq-team-impact-selection-report/,OPQ Team Impact Selection Report,"These reports are based on the SHL Team Impact Model, which is focused on actual team processes.  They are supported by clear and easy to understand graphics which do not require OPQ training.","Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Danish, Dutch, Finnish, Latin American Spanish, Norwegian, Swedish, English International, English (USA),",Test Type:P,Test Type:P,Remote Testing:,3c82454f-3636-4583-93f5-7ed19cb588de
https://www.shl.com/products/product-catalog/view/opq-team-types-and-leadership-styles-report/,OPQ Team Types and Leadership Styles Report,This OPQ (Occupational Personality Questionnaire) report is based on Belbin's team types and Bass's leadership and reporting styles.  Belbins team types: individual preferred role when working in ateam.  Bass's leadership and reporting styles: individuals preferred leadership styles and likely style of behaviour as a direct report.,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Flemish, French (Belgium), Portuguese (Brazil), Danish, Dutch, Finnish, French (Canada), French, Italian, Latin American Spanish, Norwegian, Portuguese, English International, English (USA),",Test Type:P,Test Type:P,Remote Testing:,c53cc4ad-3d39-48c9-80a9-c2ad929760c1
https://www.shl.com/products/product-catalog/view/opq-team-impact-individual-development-report/,OPQ Team Impact Individual Development Report,"These reports are based on the SHL Team Impact Model, which is focused on actual team processes.  They are supported by clear and easy to understand graphics which do not require OPQ training.","Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English International, Danish, Dutch, Finnish, Latin American Spanish, Norwegian, Swedish, English (USA),",Test Type:P,Test Type:P,Remote Testing:,ddb01d92-0fff-45ca-a0c4-a0fabf805603
https://www.shl.com/products/product-catalog/view/opq-team-impact-selection-report/,OPQ Team Impact Selection Report,"These reports are based on the SHL Team Impact Model, which is focused on actual team processes.  They are supported by clear and easy to understand graphics which do not require OPQ training.","Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Danish, Dutch, Finnish, Latin American Spanish, Norwegian, Swedish, English International, English (USA),",Test Type:P,Test Type:P,Remote Testing:,4c6bf88a-900f-49db-90bf-ddb6fe3d08ea
https://www.shl.com/products/product-catalog/view/opq-team-types-and-leadership-styles-profile/,OPQ Team Types & Leadership Styles Profile,This OPQ (Occupational Personality Questionnaire) report is based on Belbin's team types and Bass's leadership and reporting styles.  Belbins team types: individual preferred role when working in ateam.  Bass's leadership and reporting styles: individuals preferred leadership styles and likely style of behaviour as a direct report.,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Flemish, French (Belgium), Portuguese (Brazil), Danish, French (Canada), French, German, Italian, Latin American Spanish, Norwegian, Portuguese, Swedish, Turkish, English International, English (USA),",Test Type:P,Test Type:P,Remote Testing:,e5ff099f-1cc1-4112-8194-6275df87f876
https://www.shl.com/products/product-catalog/view/opq-team-types-and-leadership-styles-report/,OPQ Team Types and Leadership Styles Report,This OPQ (Occupational Personality Questionnaire) report is based on Belbin's team types and Bass's leadership and reporting styles.  Belbins team types: individual preferred role when working in ateam.  Bass's leadership and reporting styles: individuals preferred leadership styles and likely style of behaviour as a direct report.,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Flemish, French (Belgium), Portuguese (Brazil), Danish, Dutch, Finnish, French (Canada), French, Italian, Latin American Spanish, Norwegian, Portuguese, English International, English (USA),",Test Type:P,Test Type:P,Remote Testing:,06dfb123-38ef-405d-b626-f4480d090017
https://www.shl.com/products/product-catalog/view/opq-ucf-development-action-planner-report/,OPQ UCF Development Action Planner Report 1.0,"This OPQ (Occupational Personality Questionnaire) report provides clear and relevant information about an individual's strengths and areas for development, for use in staff development and on-boarding situations.Please note this report is currently being updated on Talent Central as part of a reporting refresh project, and there may be visual differences when comparing Talent Central reports to ones generated on other assessment platforms. Differences are regarding the layout and display of the reports only and do not affect the underlying scoring. When viewing sample reports, please ensure you select the appropriate language and platform example.Where a sample report has no platform indicated, it is available on both the Talent Central and SODA platforms.","Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English International, English (USA), Dutch, French, German, Norwegian, Swedish, Japanese, Portuguese, Chinese Simplified, Italian, Danish, Finnish, Latin American Spanish, Portuguese (Brazil),",Test Type:P,Test Type:P,Remote Testing:,64844d95-7536-4c30-a88c-812f25cf535d
https://www.shl.com/products/product-catalog/view/opq-team-impact-individual-development-report/,OPQ Team Impact Individual Development Report,"These reports are based on the SHL Team Impact Model, which is focused on actual team processes.  They are supported by clear and easy to understand graphics which do not require OPQ training.","Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English International, Danish, Dutch, Finnish, Latin American Spanish, Norwegian, Swedish, English (USA),",Test Type:P,Test Type:P,Remote Testing:,90c5dbde-00f1-4121-b55f-59bc216f4c8d
https://www.shl.com/products/product-catalog/view/opq-universal-competency-report/,OPQ Universal Competency Report 1.0,"This OPQ (Occupational Personality Questionnaire) report is based on the Universal Competency framework.  It graphically outlines how an individual's typical way of behaving is likely to impact on competencies.  It provides a graphical scale for each competency and summarises aspects of personality which contribute (positively or negatively) to each competency.Please note this report is currently being updated on Talent Central as part of a reporting refresh project, and there may be visual differences when comparing Talent Central reports to ones generated on other assessment platforms. Differences are regarding the layout and display of the reports only and do not affect the underlying scoring. When viewing sample reports, please ensure you select the appropriate language and platform example.Where a sample report has no platform indicated, it is available on both the Talent Central and SODA platforms.","Graduate, Director, Executive, Front Line Manager, General Population, Supervisor, Manager, Mid-Professional, Professional Individual Contributor,","Czech, Romanian, Slovak, Serbian, Portuguese (Brazil), Spanish, Chinese Traditional, Danish, Dutch, Finnish, French (Canada), French, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Latin American Spanish, Norwegian, Polish, Portuguese, Russian, Chinese Simplified, Swedish, Thai, Turkish, English International, English (USA),",Test Type:P,Test Type:P,Remote Testing:,5c6e2586-2b7f-4ef4-940e-3ed31493f2c8
https://www.shl.com/products/product-catalog/view/opq-ucf-development-action-planner-report/,OPQ UCF Development Action Planner Report 1.0,"This OPQ (Occupational Personality Questionnaire) report provides clear and relevant information about an individual's strengths and areas for development, for use in staff development and on-boarding situations.Please note this report is currently being updated on Talent Central as part of a reporting refresh project, and there may be visual differences when comparing Talent Central reports to ones generated on other assessment platforms. Differences are regarding the layout and display of the reports only and do not affect the underlying scoring. When viewing sample reports, please ensure you select the appropriate language and platform example.Where a sample report has no platform indicated, it is available on both the Talent Central and SODA platforms.","Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English International, English (USA), Dutch, French, German, Norwegian, Swedish, Japanese, Portuguese, Chinese Simplified, Italian, Danish, Finnish, Latin American Spanish, Portuguese (Brazil),",Test Type:P,Test Type:P,Remote Testing:,805fd1de-5770-463b-9454-e2f8ec26dd5c
https://www.shl.com/products/product-catalog/view/opq-profile-report/,OPQ Profile Report,"This is a graphical profile charts presenting results across the 32 OPQ scales. It is designed to be interpreted by OPQ trained users only.Please note this report is currently being updated on Talent Central as part of a reporting refresh project, and there may be visual differences when comparing Talent Central reports to ones generated on other assessment platforms. Differences are regarding the layout and display of the reports only and do not affect the underlying scoring. When viewing sample reports, please ensure you select the appropriate language and platform example.Where a sample report has no platform indicated, it is available on both the Talent Central and SODA platforms.","Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Arabic, Romanian, Slovak, Serbian, Chinese Simplified, Chinese Traditional, Danish, Flemish, Dutch, English International, Finnish, French (Belgium), French (Canada), French, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Norwegian, Polish, Portuguese (Brazil), Portuguese, Russian, Latin American Spanish, Spanish, Swedish, Thai, Turkish, English (USA), Czech, Estonian, Latvian, Lithuanian,",Test Type:P,Test Type:P,Remote Testing:,3bcfaf9f-5537-4eb7-911a-3abced337e15
https://www.shl.com/products/product-catalog/view/opq-universal-competency-report/,OPQ Universal Competency Report 1.0,"This OPQ (Occupational Personality Questionnaire) report is based on the Universal Competency framework.  It graphically outlines how an individual's typical way of behaving is likely to impact on competencies.  It provides a graphical scale for each competency and summarises aspects of personality which contribute (positively or negatively) to each competency.Please note this report is currently being updated on Talent Central as part of a reporting refresh project, and there may be visual differences when comparing Talent Central reports to ones generated on other assessment platforms. Differences are regarding the layout and display of the reports only and do not affect the underlying scoring. When viewing sample reports, please ensure you select the appropriate language and platform example.Where a sample report has no platform indicated, it is available on both the Talent Central and SODA platforms.","Graduate, Director, Executive, Front Line Manager, General Population, Supervisor, Manager, Mid-Professional, Professional Individual Contributor,","Czech, Romanian, Slovak, Serbian, Portuguese (Brazil), Spanish, Chinese Traditional, Danish, Dutch, Finnish, French (Canada), French, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Latin American Spanish, Norwegian, Polish, Portuguese, Russian, Chinese Simplified, Swedish, Thai, Turkish, English International, English (USA),",Test Type:P,Test Type:P,Remote Testing:,f6908f74-b105-4f14-850a-4d3992695292
https://www.shl.com/products/product-catalog/view/opq-team-impact-group-development-report/,OPQ Team Impact Group Development Report,"These reports are based on the SHL Team Impact Model, which is focused on actual team processes.  They are supported by clear and easy to understand graphics which do not require OPQ training.“IMPORTANT! Please note that for a sample report contact Managed Services"".","Executive, Director, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Danish, English International, Finnish, Dutch, Norwegian, Swedish, English (USA),",Test Type:P,Test Type:P,Remote Testing:,b8b367db-0ca2-478d-bf4e-77acdaa52e7b
https://www.shl.com/products/product-catalog/view/opq-team-types-and-leadership-styles-profile/,OPQ Team Types & Leadership Styles Profile,This OPQ (Occupational Personality Questionnaire) report is based on Belbin's team types and Bass's leadership and reporting styles.  Belbins team types: individual preferred role when working in ateam.  Bass's leadership and reporting styles: individuals preferred leadership styles and likely style of behaviour as a direct report.,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Flemish, French (Belgium), Portuguese (Brazil), Danish, French (Canada), French, German, Italian, Latin American Spanish, Norwegian, Portuguese, Swedish, Turkish, English International, English (USA),",Test Type:P,Test Type:P,Remote Testing:,80981b7d-3c16-4675-817c-c4587f39c826
https://www.shl.com/products/product-catalog/view/opq-team-impact-selection-report/,OPQ Team Impact Selection Report,"These reports are based on the SHL Team Impact Model, which is focused on actual team processes.  They are supported by clear and easy to understand graphics which do not require OPQ training.","Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Danish, Dutch, Finnish, Latin American Spanish, Norwegian, Swedish, English International, English (USA),",Test Type:P,Test Type:P,Remote Testing:,501419c9-9adc-44ca-a908-3cf5f991b0b6
https://www.shl.com/products/product-catalog/view/opq-team-types-and-leadership-styles-report/,OPQ Team Types and Leadership Styles Report,This OPQ (Occupational Personality Questionnaire) report is based on Belbin's team types and Bass's leadership and reporting styles.  Belbins team types: individual preferred role when working in ateam.  Bass's leadership and reporting styles: individuals preferred leadership styles and likely style of behaviour as a direct report.,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Flemish, French (Belgium), Portuguese (Brazil), Danish, Dutch, Finnish, French (Canada), French, Italian, Latin American Spanish, Norwegian, Portuguese, English International, English (USA),",Test Type:P,Test Type:P,Remote Testing:,56b194f3-09ac-47e8-b7c8-acf936a13998
https://www.shl.com/products/product-catalog/view/opq-universal-competency-report/,OPQ Universal Competency Report 1.0,"This OPQ (Occupational Personality Questionnaire) report is based on the Universal Competency framework.  It graphically outlines how an individual's typical way of behaving is likely to impact on competencies.  It provides a graphical scale for each competency and summarises aspects of personality which contribute (positively or negatively) to each competency.Please note this report is currently being updated on Talent Central as part of a reporting refresh project, and there may be visual differences when comparing Talent Central reports to ones generated on other assessment platforms. Differences are regarding the layout and display of the reports only and do not affect the underlying scoring. When viewing sample reports, please ensure you select the appropriate language and platform example.Where a sample report has no platform indicated, it is available on both the Talent Central and SODA platforms.","Graduate, Director, Executive, Front Line Manager, General Population, Supervisor, Manager, Mid-Professional, Professional Individual Contributor,","Czech, Romanian, Slovak, Serbian, Portuguese (Brazil), Spanish, Chinese Traditional, Danish, Dutch, Finnish, French (Canada), French, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Latin American Spanish, Norwegian, Polish, Portuguese, Russian, Chinese Simplified, Swedish, Thai, Turkish, English International, English (USA),",Test Type:P,Test Type:P,Remote Testing:,99ec0f8d-8589-401a-92e3-6fb79a553dfe
https://www.shl.com/products/product-catalog/view/opq-user-and-managers-report/,OPQ User and Managers Report,"This OPQ (Occupational Personality Questionnaire) report consists of two reports. The User Report includes a Profile Chart and narrative text, focusing on an individuals likely way of behaving at work.  The Manager's Report describes the individual's personal style in narrative text that can be given directly to a line manager.
These reports can be used as an interpretation aid when giving feedback, writing reports, or interpreting OPQ information.","Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Flemish, French (Belgium), Danish, Finnish, French, Italian, Norwegian, Portuguese, English International,",Test Type:P,Test Type:P,Remote Testing:,e1eceec1-8c47-4943-835a-6d2da41c9b53
https://www.shl.com/products/product-catalog/view/opq-team-types-and-leadership-styles-report/,OPQ Team Types and Leadership Styles Report,This OPQ (Occupational Personality Questionnaire) report is based on Belbin's team types and Bass's leadership and reporting styles.  Belbins team types: individual preferred role when working in ateam.  Bass's leadership and reporting styles: individuals preferred leadership styles and likely style of behaviour as a direct report.,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Flemish, French (Belgium), Portuguese (Brazil), Danish, Dutch, Finnish, French (Canada), French, Italian, Latin American Spanish, Norwegian, Portuguese, English International, English (USA),",Test Type:P,Test Type:P,Remote Testing:,d409242c-e682-4860-8221-bf7e8ba46fcc
https://www.shl.com/products/product-catalog/view/opq-ucf-development-action-planner-report/,OPQ UCF Development Action Planner Report 1.0,"This OPQ (Occupational Personality Questionnaire) report provides clear and relevant information about an individual's strengths and areas for development, for use in staff development and on-boarding situations.Please note this report is currently being updated on Talent Central as part of a reporting refresh project, and there may be visual differences when comparing Talent Central reports to ones generated on other assessment platforms. Differences are regarding the layout and display of the reports only and do not affect the underlying scoring. When viewing sample reports, please ensure you select the appropriate language and platform example.Where a sample report has no platform indicated, it is available on both the Talent Central and SODA platforms.","Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English International, English (USA), Dutch, French, German, Norwegian, Swedish, Japanese, Portuguese, Chinese Simplified, Italian, Danish, Finnish, Latin American Spanish, Portuguese (Brazil),",Test Type:P,Test Type:P,Remote Testing:,b29f61ac-d46f-4326-9e68-c21c81041acc
https://www.shl.com/products/product-catalog/view/oracle-dba-entry-level-new/,Oracle DBA (Entry Level) (New),"Multi-choice test that measures the knowledge of Oracle database architecture, data management, backup and recovery, and MySQL administration.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 12,Test Type:K,Remote Testing:,ffff3c0b-c2c3-40f6-b672-b3785d42520b
https://www.shl.com/products/product-catalog/view/opq-team-types-and-leadership-styles-profile/,OPQ Team Types & Leadership Styles Profile,This OPQ (Occupational Personality Questionnaire) report is based on Belbin's team types and Bass's leadership and reporting styles.  Belbins team types: individual preferred role when working in ateam.  Bass's leadership and reporting styles: individuals preferred leadership styles and likely style of behaviour as a direct report.,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Flemish, French (Belgium), Portuguese (Brazil), Danish, French (Canada), French, German, Italian, Latin American Spanish, Norwegian, Portuguese, Swedish, Turkish, English International, English (USA),",Test Type:P,Test Type:P,Remote Testing:,7f5538f5-1856-4f10-9d4c-4b27ab5c54a6
https://www.shl.com/products/product-catalog/view/opq-team-types-and-leadership-styles-report/,OPQ Team Types and Leadership Styles Report,This OPQ (Occupational Personality Questionnaire) report is based on Belbin's team types and Bass's leadership and reporting styles.  Belbins team types: individual preferred role when working in ateam.  Bass's leadership and reporting styles: individuals preferred leadership styles and likely style of behaviour as a direct report.,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Flemish, French (Belgium), Portuguese (Brazil), Danish, Dutch, Finnish, French (Canada), French, Italian, Latin American Spanish, Norwegian, Portuguese, English International, English (USA),",Test Type:P,Test Type:P,Remote Testing:,594b2dc9-29eb-4c3c-97ec-a4aeaa6a4c13
